,equivalence_class,Occurrence,Word count,tf,Document,IDF,tf-idf
756,container,1,1,0.0033333333333333335,Deep Frying ,2.0794415416798357,0.006931471805599453
757,container,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
758,container,2,1,0.05405405405405406,Tempering ,2.0794415416798357,0.11240224549620735
759,content,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
760,content,1,1,0.0064516129032258064,Grilling ,2.4849066497880004,0.016031655805083873
761,contrast textures,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
762,cook light-flavored food,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
763,cooking method,2,2,0.006666666666666667,Deep Frying ,1.5686159179138452,0.010457439452758968
764,cooking method,1,2,0.045454545454545456,Frying ,1.5686159179138452,0.07130072354153842
765,cooking method,1,2,0.0064516129032258064,Grilling ,1.5686159179138452,0.010120102696218356
766,cooking method,1,2,0.022222222222222223,Poaching ,1.5686159179138452,0.03485813150919656
767,cooking method,2,2,0.008620689655172414,Smoking ,1.5686159179138452,0.013522551016498666
768,cooking oil,1,2,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
769,cooking oil,1,2,0.045454545454545456,Frying ,2.4849066497880004,0.11295030226309093
770,cooking oil fire,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
771,cooking oil fires,2,3,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
772,cooking oil recycling,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
773,cooled oil,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
774,cornstarch,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
775,cornstarch,1,1,0.018518518518518517,Deglazing ,2.4849066497880004,0.04601678981088889
776,course,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
777,course,1,1,0.02631578947368421,Simmering ,2.4849066497880004,0.06539228025757896
778,crab cakes fat,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
779,crisco,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
780,crisps,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
781,croquettes,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
782,croutons,2,2,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
783,dangers,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
784,decreases,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
785,deep,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
786,deep,1,1,0.045454545454545456,Frying ,2.4849066497880004,0.11295030226309093
787,deep-fat,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
788,deep-frying,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
789,deep-frying,1,1,0.045454545454545456,Frying ,2.4849066497880004,0.11295030226309093
790,deep-frying parsley,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
791,denim,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
792,denser,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
793,dipping sauce,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
794,disaster,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
795,discard,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
796,disposal,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
797,dispose,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
798,don,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
799,dough,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
800,drain,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
801,drink alcohol,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
802,drinks,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
803,drinks-wise,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
804,dry food,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
805,dumplings,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
806,east asia,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
807,efforts,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
808,egg roll recipe,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
809,egg rolls,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
810,empanadas,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
811,europe,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
812,everything,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
813,extinguisher,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
814,familiarizing,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
815,fats,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
816,fight,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
817,filter,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
818,filter oil,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
819,fire blanket,4,2,0.013333333333333334,Deep Frying ,3.1780538303479458,0.04237405107130594
820,fire brigade,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
821,fire department,3,2,0.01,Deep Frying ,3.1780538303479458,0.03178053830347946
822,fire extinguisher,2,2,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
823,fire extinguishers,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
824,fire point,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
825,fireball,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
826,fires,4,1,0.013333333333333334,Deep Frying ,2.4849066497880004,0.03313208866384001
827,fires,1,1,0.0064516129032258064,Grilling ,2.4849066497880004,0.016031655805083873
828,fish,9,5,0.03,Deep Frying ,1.3862943611198906,0.04158883083359671
829,fish,1,1,0.0064516129032258064,Grilling ,1.3862943611198906,0.008943834587870262
830,fish,1,1,0.022222222222222223,Poaching ,1.3862943611198906,0.03080654135821979
831,fish,31,15,0.1336206896551724,Smoking ,1.3862943611198906,0.1852376085979164
832,fish,1,1,0.027777777777777776,Steaming ,1.3862943611198906,0.03850817669777474
833,fish,1,1,0.011904761904761904,Stewing ,1.3862943611198906,0.016503504299046314
834,fish recipe,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
835,flames,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
836,flames,1,1,0.0064516129032258064,Grilling ,2.4849066497880004,0.016031655805083873
837,flour,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
838,flour,1,1,0.018518518518518517,Deglazing ,2.4849066497880004,0.04601678981088889
839,food cook,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
840,foods flavor,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
841,fridge,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
842,fries,4,1,0.013333333333333334,Deep Frying ,3.1780538303479458,0.04237405107130594
843,fritters,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
844,fry,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
845,fry potatoes,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
846,fryer,15,2,0.05,Deep Frying ,3.1780538303479458,0.1589026915173973
847,frying,2,2,0.006666666666666667,Deep Frying ,2.4849066497880004,0.016566044331920004
848,frying,2,1,0.09090909090909091,Frying ,2.4849066497880004,0.22590060452618185
849,general cooking advice,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
850,growth,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
851,hand,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
852,hand,1,1,0.0064516129032258064,Grilling ,2.4849066497880004,0.016031655805083873
853,handling,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
854,hands,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
855,hazard,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
856,heating,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
857,heavy-flavored foods,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
858,holiday,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
859,hot dogs,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
860,house,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
861,house fires,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
862,ice crystals,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
863,immersing food,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
864,increase,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
865,increase,2,1,0.05405405405405406,Tempering ,2.4849066497880004,0.13431927836691895
866,instance,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
867,japan forks,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
868,japanese oil solidifier,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
869,jars,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
870,jelly roll pan,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
871,kindling point,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
872,kitchen fires,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
873,kitchen paper,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
874,lamb,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
875,lard,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
876,lemon,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
877,light,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
878,light,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
879,locations,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
880,manipulation,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
881,mayonnaise,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
882,measure oil,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
883,measures,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
884,mechanics,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
885,metal range hood,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
886,metal utensils,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
887,method deep,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
888,microwave,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
889,microwave,1,1,0.02040816326530612,Pressure Cooking ,2.4849066497880004,0.05071238060791837
890,milk containers,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
891,minced mixtures,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
892,months,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
893,muslin,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
894,napkins,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
895,need,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
896,need,1,1,0.027777777777777776,Steaming ,2.4849066497880004,0.06902518471633334
897,next time,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
898,non-deep,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
899,noodles,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
900,odor,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
901,odor,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
902,oil cause splatters,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
903,oil changes,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
904,oil disposal,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
905,oil ejects,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
906,oil fire,2,4,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
907,onion,1,1,0.0033333333333333335,Deep Frying ,2.0794415416798357,0.006931471805599453
908,onion,1,1,0.018518518518518517,Deglazing ,2.0794415416798357,0.03850817669777473
909,onion,5,2,0.0684931506849315,Sauteing ,2.0794415416798357,0.14242750285478326
910,onion family,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
911,operation,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
912,optionally,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
913,optionally pepper,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
914,order,1,1,0.0033333333333333335,Deep Frying ,2.0794415416798357,0.006931471805599453
915,order,1,1,0.022222222222222223,Poaching ,2.0794415416798357,0.046209812037329684
916,order,1,1,0.02631578947368421,Stir Frying ,2.0794415416798357,0.05472214583367988
917,others claim,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
918,over-cooking,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
919,over-filled,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
920,overcrowding,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
921,oysters poultry,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
922,pair,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
923,pan deep fryers,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
924,pan-searing,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
925,paper salt,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
926,parsley,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
927,peanut oil,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
928,performance,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
929,pieces briefly,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
930,pipes,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
931,potatoes,3,2,0.01,Deep Frying ,2.0794415416798357,0.020794415416798356
932,potatoes,1,1,0.02040816326530612,Pressure Cooking ,2.0794415416798357,0.04243758248326195
933,potatoes,1,1,0.027777777777777776,Steaming ,2.0794415416798357,0.0577622650466621
934,poultry,2,1,0.006666666666666667,Deep Frying ,2.4849066497880004,0.016566044331920004
935,poultry,3,1,0.01293103448275862,Smoking ,2.4849066497880004,0.03213241357484483
936,powder,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
937,pre-cut,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
938,principle,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
939,principle,1,1,0.02702702702702703,Tempering ,2.4849066497880004,0.06715963918345948
940,product,1,1,0.0033333333333333335,Deep Frying ,1.791759469228055,0.005972531564093517
941,product,1,1,0.022222222222222223,Poaching ,1.791759469228055,0.03981687709395678
942,product,7,1,0.03017241379310345,Smoking ,1.791759469228055,0.054061708123260284
943,product,1,1,0.011904761904761904,Stewing ,1.791759469228055,0.02133046987176256
944,refrigerating,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
945,refrigeration,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
946,refrigeration,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
947,restaurant,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
948,rice bran oil,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
949,roast,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
950,roast,1,1,0.03225806451612903,Roasting ,2.4849066497880004,0.08015827902541936
951,roast potatoes,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
952,rule,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
953,rule,1,1,0.0136986301369863,Sauteing ,2.4849066497880004,0.034039817120383564
954,safety,1,2,0.0033333333333333335,Deep Frying ,2.0794415416798357,0.006931471805599453
955,safety,1,2,0.02040816326530612,Pressure Cooking ,2.0794415416798357,0.04243758248326195
956,safety,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
957,safety chip pans,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
958,salad,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
959,samosas dough,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
960,sanitation,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
961,saris,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
962,scallops,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
963,seafood,2,2,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
964,seconds,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
965,service,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
966,sewers problems,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
967,shelving,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
968,shirts,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
969,shrimp,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
970,sides,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
971,sides,2,1,0.05263157894736842,Stir Frying ,2.4849066497880004,0.1307845605151579
972,simulation,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
973,skin,2,1,0.006666666666666667,Deep Frying ,2.0794415416798357,0.013862943611198907
974,skin,1,1,0.01639344262295082,Scalding ,2.0794415416798357,0.034089205601308785
975,skin,2,1,0.008620689655172414,Smoking ,2.0794415416798357,0.017926220186895134
976,smell,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
977,smoke point,4,2,0.013333333333333334,Deep Frying ,3.1780538303479458,0.04237405107130594
978,smoking,4,2,0.013333333333333334,Deep Frying ,2.0794415416798357,0.027725887222397813
979,smoking,1,2,0.0064516129032258064,Grilling ,2.0794415416798357,0.013415751881805393
980,smoking,46,18,0.19827586206896552,Smoking ,2.0794415416798357,0.41230306429858815
981,soogy foods,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
982,sound,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
983,soup,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
984,space,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
985,spatters,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
986,spices,1,1,0.0033333333333333335,Deep Frying ,1.791759469228055,0.005972531564093517
987,spices,1,1,0.0064516129032258064,Grilling ,1.791759469228055,0.011559738511148741
988,spices,1,1,0.004310344827586207,Smoking ,1.791759469228055,0.007723101160465754
989,spices,2,1,0.05405405405405406,Tempering ,1.791759469228055,0.0968518632015165
990,spider,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
991,squid,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
992,step,2,1,0.006666666666666667,Deep Frying ,2.0794415416798357,0.013862943611198907
993,step,1,1,0.01639344262295082,Scalding ,2.0794415416798357,0.034089205601308785
994,step,2,1,0.008620689655172414,Smoking ,2.0794415416798357,0.017926220186895134
995,storage,4,5,0.013333333333333334,Deep Frying ,2.4849066497880004,0.03313208866384001
996,storage,2,3,0.029850746268656716,Sous Vide ,2.4849066497880004,0.07417631790411941
997,suggestions,2,2,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
998,system,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
999,tannic,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1000,tea,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1001,tea strainer,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1002,tempura,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
1003,thaw,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1004,thumb,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1005,tight-fitting,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1006,timing,1,2,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
1007,timing,1,1,0.014925373134328358,Sous Vide ,2.4849066497880004,0.037088158952059705
1008,tip,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1009,tips,2,1,0.006666666666666667,Deep Frying ,1.5686159179138452,0.010457439452758968
1010,tips,1,1,0.022222222222222223,Poaching ,1.5686159179138452,0.03485813150919656
1011,tips,1,1,0.0136986301369863,Sauteing ,1.5686159179138452,0.02148788928649103
1012,tips,1,2,0.01639344262295082,Scalding ,1.5686159179138452,0.025715015047767957
1013,tips,1,1,0.02631578947368421,Stir Frying ,1.5686159179138452,0.04127936626089066
1014,tongs,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1015,tortilla chips,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1016,trade,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1017,turkey,3,1,0.01,Deep Frying ,3.1780538303479458,0.03178053830347946
1018,turkey fryer,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1019,twinkies,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1020,uk,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1021,united states,1,2,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
1022,united states,1,2,0.018518518518518517,Deglazing ,2.4849066497880004,0.04601678981088889
1023,use cornmeal,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1024,use utensils,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1025,use water,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1026,usefulness,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1027,vaporizes,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1028,warning,2,3,0.006666666666666667,Deep Frying ,2.4849066497880004,0.016566044331920004
1029,warning,1,2,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
1030,watch,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1031,water treatment plants,1,3,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1032,wedge,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
1033,week,2,2,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
1034,wine,2,3,0.006666666666666667,Deep Frying ,1.5686159179138452,0.010457439452758968
1035,wine,1,1,0.018518518518518517,Deglazing ,1.5686159179138452,0.029048442924330467
1036,wine,1,1,0.0136986301369863,Sauteing ,1.5686159179138452,0.02148788928649103
1037,wine,1,1,0.004310344827586207,Smoking ,1.5686159179138452,0.006761275508249333
1038,wine,1,1,0.011904761904761904,Stewing ,1.5686159179138452,0.018673999022783872
1039,wire,2,3,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
1040,yogurt,1,1,0.0033333333333333335,Deep Frying ,1.791759469228055,0.005972531564093517
1041,yogurt,1,3,0.0136986301369863,Sauteing ,1.791759469228055,0.024544650263398013
1042,yogurt,1,1,0.01639344262295082,Scalding ,1.791759469228055,0.029373106052918936
1043,yogurt,2,1,0.05405405405405406,Tempering ,1.791759469228055,0.0968518632015165
1044,action,1,1,0.018518518518518517,Deglazing ,1.791759469228055,0.033180730911630645
1045,action,1,1,0.0136986301369863,Sauteing ,1.791759469228055,0.024544650263398013
1046,action,1,1,0.011904761904761904,Stewing ,1.791759469228055,0.02133046987176256
1047,action,1,1,0.02702702702702703,Tempering ,1.791759469228055,0.04842593160075825
1048,addition,2,1,0.037037037037037035,Deglazing ,2.0794415416798357,0.07701635339554946
1049,addition,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
1050,addition,2,1,0.05405405405405406,Tempering ,2.0794415416798357,0.11240224549620735
1051,aromatics,1,1,0.018518518518518517,Deglazing ,3.1780538303479458,0.05885284871014714
1052,arrowroot,1,1,0.018518518518518517,Deglazing ,2.4849066497880004,0.04601678981088889
1053,arrowroot,1,1,0.011904761904761904,Stewing ,2.4849066497880004,0.029582222021285718
1054,base,2,1,0.037037037037037035,Deglazing ,2.4849066497880004,0.09203357962177779
1055,base,1,1,0.011904761904761904,Stewing ,2.4849066497880004,0.029582222021285718
1056,beverage,1,1,0.018518518518518517,Deglazing ,3.1780538303479458,0.05885284871014714
1057,carrots,1,1,0.018518518518518517,Deglazing ,3.1780538303479458,0.05885284871014714
1058,celery,1,1,0.018518518518518517,Deglazing ,3.1780538303479458,0.05885284871014714
1059,cornerstone,1,1,0.018518518518518517,Deglazing ,3.1780538303479458,0.05885284871014714
1060,deglaze,2,2,0.037037037037037035,Deglazing ,2.4849066497880004,0.09203357962177779
1061,deglaze,2,2,0.0273972602739726,Sauteing ,2.4849066497880004,0.06807963424076713
1062,flavouring,1,1,0.018518518518518517,Deglazing ,3.1780538303479458,0.05885284871014714
